Transaction ID,Invoice Date,Delivery Date,Sales Amount,Invoice Number,Customer ID
8574,2023-12-03,2023-12-07,652.09,9574,2
8575,2023-12-03,2023-12-12,726.27,9575,39
8576,2023-12-03,2023-12-13,1320.2,9576,41
8577,2023-12-03,2023-12-04,713.02,9577,24
8578,2023-12-04,2023-12-12,1123.78,9578,26
8579,2023-12-04,2023-12-16,210.18,9579,25
8580,2023-12-04,2023-12-09,1291.88,9580,20
8581,2023-12-04,2023-12-11,899.57,9581,40
8582,2023-12-04,2023-12-12,1203.41,9582,41
8583,2023-12-04,2023-12-09,1559.7,9583,42
8584,2023-12-04,2023-12-12,833.15,9584,44
8585,2023-12-04,2023-12-14,233.18,9585,2
8586,2023-12-04,2023-12-15,819.06,9586,42
8587,2023-12-04,2023-12-12,1607.28,9587,35
8588,2023-12-04,2023-12-13,1084.92,9588,33
8589,2023-12-04,2023-12-06,467.78,9589,17
8590,2023-12-04,2023-12-07,903.12,9590,22
8591,2023-12-04,2023-12-05,1243.9,9591,1
8592,2023-12-04,2023-12-08,937.26,9592,37
8593,2023-12-04,2023-12-09,923.66,9593,30
8594,2023-12-04,2023-12-15,643.16,9594,46
8595,2023-12-04,2023-12-05,683.3,9595,6
8596,2023-12-04,2023-12-12,1111.23,9596,41
8597,2023-12-04,2023-12-06,1246.24,9597,14
8598,2023-12-04,2023-12-05,913.35,9598,36
8599,2023-12-04,2023-12-06,753.02,9599,33
8600,2023-12-04,2023-12-17,1378.18,9600,38
8601,2023-12-04,2023-12-09,788.16,9601,39
8602,2023-12-04,2023-12-13,1144.66,9602,6
8603,2023-12-04,2023-12-13,1266.51,9603,26
8604,2023-12-04,2023-12-06,367.95,9604,24
8605,2023-12-04,2023-12-06,1069.87,9605,33
8606,2023-12-04,2023-12-07,10.0,9606,8
8607,2023-12-04,2023-12-11,948.82,9607,44
8608,2023-12-04,2023-12-15,1289.75,9608,43
8609,2023-12-05,2023-12-08,1168.46,9609,34
8610,2023-12-05,2023-12-06,1400.0,9610,34
8611,2023-12-05,2023-12-11,1175.23,9611,24
8612,2023-12-05,2023-12-08,728.83,9612,2
8613,2023-12-05,2023-12-06,230.39,9613,8
8614,2023-12-05,2023-12-18,1056.58,9614,25
8615,2023-12-05,2023-12-09,1239.4,9615,30
8616,2023-12-05,2023-12-18,121.22,9616,32
8617,2023-12-05,2023-12-06,1201.95,9617,30
8618,2023-12-05,2023-12-06,1043.87,9618,7
8619,2023-12-05,2023-12-17,817.66,9619,48
8620,2023-12-05,2023-12-07,1219.88,9620,24
8621,2023-12-05,2023-12-15,862.31,9621,9
8622,2023-12-05,2023-12-13,830.27,9622,16
8623,2023-12-05,2023-12-07,364.36,9623,2
8624,2023-12-05,2023-12-16,1202.36,9624,35
8625,2023-12-06,2023-12-08,346.96,9625,34
8626,2023-12-06,2023-12-17,657.95,9626,22
8627,2023-12-06,2023-12-17,1227.9,9627,19
8628,2023-12-06,2023-12-16,916.26,9628,49
8629,2023-12-06,2023-12-16,1854.54,9629,21
8630,2023-12-06,2023-12-14,1296.43,9630,12
8631,2023-12-06,2023-12-18,1375.67,9631,11
8632,2023-12-06,2023-12-12,1426.97,9632,19
8633,2023-12-06,2023-12-18,879.35,9633,6
8634,2023-12-06,2023-12-17,734.08,9634,42
8635,2023-12-06,2023-12-10,393.08,9635,14
8636,2023-12-06,2023-12-09,273.21,9636,33
8637,2023-12-06,2023-12-07,1573.69,9637,47
8638,2023-12-06,2023-12-17,688.9,9638,38
8639,2023-12-06,2023-12-09,1446.96,9639,13
8640,2023-12-06,2023-12-18,264.06,9640,26
8641,2023-12-06,2023-12-15,908.67,9641,14
8642,2023-12-06,2023-12-11,1633.85,9642,45
8643,2023-12-06,2023-12-19,1133.04,9643,24
8644,2023-12-06,2023-12-12,1146.25,9644,48
8645,2023-12-06,2023-12-11,706.85,9645,1
8646,2023-12-06,2023-12-07,548.65,9646,46
8647,2023-12-06,2023-12-16,977.52,9647,45
8648,2023-12-06,2023-12-07,437.16,9648,30
8649,2023-12-06,2023-12-10,946.27,9649,10
8650,2023-12-06,2023-12-09,1490.62,9650,10
8651,2023-12-06,2023-12-17,366.47,9651,28
8652,2023-12-06,2023-12-14,1321.09,9652,4
8653,2023-12-06,2023-12-18,1497.95,9653,14
8654,2023-12-07,2023-12-19,869.88,9654,12
8655,2023-12-07,2023-12-14,1016.68,9655,38
8656,2023-12-07,2023-12-18,760.26,9656,47
8657,2023-12-07,2023-12-14,844.98,9657,37
8658,2023-12-07,2023-12-15,1409.06,9658,10
8659,2023-12-07,2023-12-17,1362.5,9659,41
8660,2023-12-07,2023-12-14,1196.72,9660,27
8661,2023-12-07,2023-12-17,1303.96,9661,42
8662,2023-12-07,2023-12-09,1100.01,9662,12
8663,2023-12-07,2023-12-11,386.56,9663,22
8664,2023-12-07,2023-12-18,1532.0,9664,4
8665,2023-12-07,2023-12-13,553.25,9665,29
8666,2023-12-07,2023-12-10,949.93,9666,36
8667,2023-12-07,2023-12-10,1426.63,9667,45
8668,2023-12-07,2023-12-13,299.38,9668,14
8669,2023-12-07,2023-12-08,1312.27,9669,12
8670,2023-12-07,2023-12-08,403.94,9670,45
8671,2023-12-07,2023-12-12,1297.37,9671,20
8672,2023-12-07,2023-12-08,1601.33,9672,45
8673,2023-12-07,2023-12-17,631.24,9673,23
8674,2023-12-07,2023-12-15,566.2,9674,22
8675,2023-12-07,2023-12-09,1038.02,9675,34
8676,2023-12-08,2023-12-14,550.5,9676,21
8677,2023-12-08,2023-12-18,10.0,9677,9
8678,2023-12-08,2023-12-18,987.35,9678,10
8679,2023-12-08,2023-12-13,1167.56,9679,49
8680,2023-12-08,2023-12-18,835.77,9680,10
8681,2023-12-08,2023-12-20,1056.54,9681,45
8682,2023-12-08,2023-12-20,1524.44,9682,30
8683,2023-12-08,2023-12-12,821.07,9683,33
8684,2023-12-08,2023-12-09,886.68,9684,2
8685,2023-12-08,2023-12-11,990.13,9685,49
8686,2023-12-08,2023-12-21,843.01,9686,32
8687,2023-12-08,2023-12-20,843.14,9687,45
8688,2023-12-08,2023-12-12,1854.3,9688,17
8689,2023-12-08,2023-12-10,1062.87,9689,28
8690,2023-12-08,2023-12-20,851.6,9690,45
8691,2023-12-08,2023-12-10,1692.15,9691,17
8692,2023-12-08,2023-12-10,1542.7,9692,14
8693,2023-12-08,2023-12-19,1312.14,9693,10
8694,2023-12-08,2023-12-09,695.15,9694,34
8695,2023-12-08,2023-12-18,2366.18,9695,14
8696,2023-12-08,2023-12-10,217.12,9696,17
8697,2023-12-08,2023-12-14,109.4,9697,37
8698,2023-12-08,2023-12-11,1191.45,9698,22
8699,2023-12-09,2023-12-19,821.54,9699,18
8700,2023-12-09,2023-12-14,10.0,9700,35
8701,2023-12-09,2023-12-10,929.61,9701,48
8702,2023-12-09,2023-12-17,1039.44,9702,18
8703,2023-12-09,2023-12-22,915.87,9703,30
8704,2023-12-09,2023-12-13,1151.11,9704,37
8705,2023-12-09,2023-12-18,765.11,9705,40
8706,2023-12-09,2023-12-13,930.68,9706,6
8707,2023-12-09,2023-12-11,1654.07,9707,15
8708,2023-12-09,2023-12-12,1479.42,9708,35
8709,2023-12-09,2023-12-14,895.69,9709,26
8710,2023-12-09,2023-12-21,1274.11,9710,41
8711,2023-12-09,2023-12-19,1436.81,9711,27
8712,2023-12-09,2023-12-22,531.22,9712,30
8713,2023-12-09,2023-12-22,1165.21,9713,11
8714,2023-12-09,2023-12-15,1078.16,9714,24
8715,2023-12-09,2023-12-16,1328.82,9715,14
8716,2023-12-09,2023-12-13,528.01,9716,23
8717,2023-12-09,2023-12-16,982.91,9717,9
8718,2023-12-09,2023-12-19,622.84,9718,42
8719,2023-12-09,2023-12-12,1166.02,9719,47
8720,2023-12-09,2023-12-16,587.39,9720,18
8721,2023-12-09,2023-12-13,727.35,9721,39
8722,2023-12-09,2023-12-22,1061.32,9722,19
8723,2023-12-10,2023-12-23,529.88,9723,5
8724,2023-12-10,2023-12-18,192.1,9724,18
8725,2023-12-10,2023-12-19,1519.59,9725,33
8726,2023-12-10,2023-12-17,678.3,9726,44
8727,2023-12-10,2023-12-18,300.11,9727,38
8728,2023-12-10,2023-12-18,445.69,9728,13
8729,2023-12-10,2023-12-12,950.12,9729,49
8730,2023-12-10,2023-12-19,1788.54,9730,9
8731,2023-12-10,2023-12-16,930.15,9731,26
8732,2023-12-10,2023-12-21,1291.44,9732,1
8733,2023-12-10,2023-12-14,807.9,9733,12
8734,2023-12-10,2023-12-15,1092.93,9734,24
8735,2023-12-10,2023-12-20,896.65,9735,1
8736,2023-12-10,2023-12-15,1285.04,9736,4
8737,2023-12-10,2023-12-17,433.71,9737,7
8738,2023-12-10,2023-12-19,1037.6,9738,28
8739,2023-12-10,2023-12-17,1076.85,9739,37
8740,2023-12-10,2023-12-19,1197.96,9740,5
8741,2023-12-10,2023-12-14,327.1,9741,39
8742,2023-12-10,2023-12-20,762.02,9742,32
8743,2023-12-10,2023-12-20,1300.5,9743,49
8744,2023-12-10,2023-12-14,1112.91,9744,31
8745,2023-12-10,2023-12-16,1866.91,9745,44
8746,2023-12-10,2023-12-18,735.32,9746,15
8747,2023-12-10,2023-12-19,10.0,9747,3
8748,2023-12-10,2023-12-11,766.84,9748,49
8749,2023-12-10,2023-12-11,10.0,9749,46
8750,2023-12-11,2023-12-24,1351.07,9750,47
8751,2023-12-11,2023-12-19,998.41,9751,47
8752,2023-12-11,2023-12-22,1199.15,9752,15
8753,2023-12-11,2023-12-18,1278.81,9753,43
8754,2023-12-11,2023-12-20,1519.96,9754,18
8755,2023-12-11,2023-12-22,10.0,9755,21
8756,2023-12-11,2023-12-14,10.0,9756,10
8757,2023-12-11,2023-12-21,622.3,9757,21
8758,2023-12-11,2023-12-23,848.05,9758,26
8759,2023-12-11,2023-12-16,1099.78,9759,41
8760,2023-12-11,2023-12-14,1062.4,9760,3
8761,2023-12-11,2023-12-16,1087.81,9761,1
8762,2023-12-11,2023-12-21,218.48,9762,21
8763,2023-12-11,2023-12-12,602.6,9763,11
8764,2023-12-11,2023-12-22,838.79,9764,16
8765,2023-12-11,2023-12-15,924.65,9765,35
8766,2023-12-11,2023-12-17,749.78,9766,21
8767,2023-12-11,2023-12-13,1127.17,9767,41
8768,2023-12-11,2023-12-24,429.39,9768,11
8769,2023-12-11,2023-12-18,758.71,9769,31
8770,2023-12-11,2023-12-19,1251.49,9770,49
8771,2023-12-11,2023-12-12,1102.23,9771,1
8772,2023-12-11,2023-12-24,813.31,9772,41
8773,2023-12-11,2023-12-15,824.66,9773,32
8774,2023-12-11,2023-12-22,761.96,9774,3
8775,2023-12-11,2023-12-15,832.48,9775,32
8776,2023-12-11,2023-12-24,748.1,9776,42
8777,2023-12-11,2023-12-16,817.8,9777,5
8778,2023-12-11,2023-12-23,1147.85,9778,43
8779,2023-12-12,2023-12-24,1137.42,9779,37
8780,2023-12-12,2023-12-16,343.54,9780,12
8781,2023-12-12,2023-12-21,1895.88,9781,14
8782,2023-12-12,2023-12-19,728.42,9782,44
8783,2023-12-12,2023-12-25,1234.44,9783,9
8784,2023-12-12,2023-12-14,464.17,9784,7
8785,2023-12-12,2023-12-13,1731.34,9785,16
8786,2023-12-12,2023-12-21,1269.1,9786,28
8787,2023-12-12,2023-12-13,1191.24,9787,7
8788,2023-12-12,2023-12-18,910.56,9788,14
8789,2023-12-12,2023-12-14,79.97,9789,32
8790,2023-12-12,2023-12-16,1831.41,9790,8
8791,2023-12-12,2023-12-18,1426.85,9791,27
8792,2023-12-12,2023-12-17,839.26,9792,50
8793,2023-12-12,2023-12-23,1239.29,9793,3
8794,2023-12-12,2023-12-18,344.69,9794,27
8795,2023-12-12,2023-12-15,46.73,9795,30
8796,2023-12-12,2023-12-17,1008.22,9796,34
8797,2023-12-12,2023-12-14,601.24,9797,26
8798,2023-12-12,2023-12-19,758.7,9798,37
8799,2023-12-12,2023-12-15,973.65,9799,40
8800,2023-12-12,2023-12-13,406.36,9800,22
8801,2023-12-12,2023-12-20,959.9,9801,32
8802,2023-12-13,2023-12-21,447.93,9802,41
8803,2023-12-13,2023-12-16,1506.24,9803,2
8804,2023-12-13,2023-12-26,949.83,9804,47
8805,2023-12-13,2023-12-20,1263.78,9805,8
8806,2023-12-13,2023-12-22,113.71,9806,42
8807,2023-12-13,2023-12-21,1294.88,9807,7
8808,2023-12-13,2023-12-16,1748.61,9808,19
8809,2023-12-13,2023-12-26,1058.81,9809,33
8810,2023-12-13,2023-12-15,1261.07,9810,2
8811,2023-12-13,2023-12-26,880.96,9811,3
8812,2023-12-13,2023-12-23,1187.64,9812,28
8813,2023-12-13,2023-12-20,1800.59,9813,14
8814,2023-12-13,2023-12-20,2123.13,9814,15
8815,2023-12-13,2023-12-22,1158.59,9815,21
8816,2023-12-13,2023-12-18,490.16,9816,14
8817,2023-12-13,2023-12-17,1311.65,9817,40
8818,2023-12-13,2023-12-21,381.18,9818,18
8819,2023-12-13,2023-12-17,687.79,9819,49
8820,2023-12-13,2023-12-17,744.91,9820,39
8821,2023-12-13,2023-12-25,2020.59,9821,20
8822,2023-12-13,2023-12-25,1714.35,9822,1
8823,2023-12-13,2023-12-15,1610.81,9823,9
8824,2023-12-13,2023-12-26,1410.39,9824,9
8825,2023-12-13,2023-12-14,545.8,9825,43
8826,2023-12-13,2023-12-17,1118.11,9826,38
8827,2023-12-14,2023-12-21,1918.96,9827,39
8828,2023-12-14,2023-12-26,1223.77,9828,29
8829,2023-12-14,2023-12-23,1515.07,9829,15
8830,2023-12-14,2023-12-23,195.09,9830,20
8831,2023-12-14,2023-12-26,1360.94,9831,38
8832,2023-12-14,2023-12-24,472.83,9832,41
8833,2023-12-14,2023-12-15,889.55,9833,30
8834,2023-12-14,2023-12-19,1711.02,9834,47
8835,2023-12-14,2023-12-21,1173.58,9835,26
8836,2023-12-14,2023-12-27,1407.51,9836,6
8837,2023-12-14,2023-12-21,907.51,9837,39
8838,2023-12-14,2023-12-24,36.99,9838,17
8839,2023-12-14,2023-12-20,532.36,9839,6
8840,2023-12-14,2023-12-25,1340.12,9840,28
8841,2023-12-14,2023-12-24,1167.36,9841,9
8842,2023-12-14,2023-12-18,1831.22,9842,27
8843,2023-12-14,2023-12-17,1063.3,9843,35
8844,2023-12-14,2023-12-26,553.6,9844,46
8845,2023-12-14,2023-12-27,987.09,9845,6
8846,2023-12-14,2023-12-23,1498.91,9846,4
8847,2023-12-14,2023-12-26,121.45,9847,16
8848,2023-12-14,2023-12-27,1172.82,9848,23
8849,2023-12-14,2023-12-24,369.75,9849,48
8850,2023-12-14,2023-12-18,1081.36,9850,23
8851,2023-12-14,2023-12-22,1363.22,9851,29
8852,2023-12-14,2023-12-27,1275.94,9852,41
8853,2023-12-14,2023-12-15,1670.19,9853,4
8854,2023-12-14,2023-12-21,1125.37,9854,40
8855,2023-12-14,2023-12-26,1256.79,9855,40
8856,2023-12-14,2023-12-20,1274.28,9856,24
8857,2023-12-15,2023-12-28,515.14,9857,6
8858,2023-12-15,2023-12-27,936.26,9858,40
8859,2023-12-15,2023-12-16,10.0,9859,6
8860,2023-12-15,2023-12-19,1188.44,9860,14
8861,2023-12-15,2023-12-27,10.0,9861,14
8862,2023-12-15,2023-12-20,1424.55,9862,50
8863,2023-12-15,2023-12-26,1826.66,9863,45
8864,2023-12-15,2023-12-23,1249.36,9864,47
8865,2023-12-15,2023-12-19,1326.54,9865,35
8866,2023-12-15,2023-12-18,1602.44,9866,6
8867,2023-12-15,2023-12-17,782.58,9867,23
8868,2023-12-15,2023-12-19,363.75,9868,20
8869,2023-12-15,2023-12-26,957.01,9869,17
8870,2023-12-15,2023-12-25,618.54,9870,20
8871,2023-12-15,2023-12-28,1038.38,9871,48
8872,2023-12-15,2023-12-19,1127.37,9872,6
8873,2023-12-15,2023-12-28,760.89,9873,40
8874,2023-12-15,2023-12-25,643.14,9874,28
8875,2023-12-15,2023-12-20,10.0,9875,13
8876,2023-12-15,2023-12-28,915.59,9876,29
8877,2023-12-15,2023-12-22,781.58,9877,45
8878,2023-12-15,2023-12-24,817.03,9878,20
8879,2023-12-15,2023-12-17,1365.82,9879,17
8880,2023-12-15,2023-12-20,1982.64,9880,35
8881,2023-12-15,2023-12-26,821.56,9881,45
8882,2023-12-16,2023-12-26,1193.03,9882,39
8883,2023-12-16,2023-12-25,1127.02,9883,37
8884,2023-12-16,2023-12-28,1567.32,9884,43
8885,2023-12-16,2023-12-29,544.11,9885,23
8886,2023-12-16,2023-12-19,529.35,9886,18
8887,2023-12-16,2023-12-17,587.61,9887,36
8888,2023-12-16,2023-12-18,10.0,9888,20
8889,2023-12-16,2023-12-22,977.0,9889,7
8890,2023-12-16,2023-12-21,473.68,9890,36
8891,2023-12-16,2023-12-17,1125.59,9891,42
8892,2023-12-16,2023-12-17,10.0,9892,1
8893,2023-12-16,2023-12-27,971.5,9893,49
8894,2023-12-16,2023-12-20,871.91,9894,37
8895,2023-12-16,2023-12-28,727.52,9895,49
8896,2023-12-16,2023-12-20,1499.1,9896,35
8897,2023-12-16,2023-12-22,597.7,9897,41
8898,2023-12-16,2023-12-22,1151.87,9898,3
8899,2023-12-16,2023-12-26,684.08,9899,35
8900,2023-12-16,2023-12-22,1829.52,9900,29
8901,2023-12-16,2023-12-17,931.52,9901,9
8902,2023-12-16,2023-12-26,1337.9,9902,37
8903,2023-12-16,2023-12-25,1304.85,9903,42
8904,2023-12-16,2023-12-27,1572.81,9904,47
8905,2023-12-16,2023-12-23,1073.04,9905,25
8906,2023-12-16,2023-12-23,341.27,9906,12
8907,2023-12-16,2023-12-27,1221.49,9907,38
8908,2023-12-16,2023-12-23,1138.57,9908,7
8909,2023-12-16,2023-12-18,10.0,9909,7
8910,2023-12-16,2023-12-18,164.04,9910,4
8911,2023-12-17,2023-12-23,1352.97,9911,45
8912,2023-12-17,2023-12-24,1710.2,9912,47
8913,2023-12-17,2023-12-20,958.65,9913,31
8914,2023-12-17,2023-12-30,1404.62,9914,50
8915,2023-12-17,2023-12-21,1054.58,9915,50
8916,2023-12-17,2023-12-29,1018.2,9916,39
8917,2023-12-17,2023-12-20,928.41,9917,10
8918,2023-12-17,2023-12-24,1040.36,9918,48
8919,2023-12-17,2023-12-24,1194.2,9919,23
8920,2023-12-17,2023-12-21,799.14,9920,26
8921,2023-12-17,2023-12-30,1623.35,9921,23
8922,2023-12-17,2023-12-24,499.9,9922,29
8923,2023-12-17,2023-12-22,1850.57,9923,8
8924,2023-12-17,2023-12-18,892.25,9924,19
8925,2023-12-17,2023-12-27,973.98,9925,29
8926,2023-12-17,2023-12-21,686.17,9926,43
8927,2023-12-17,2023-12-24,1204.71,9927,6
8928,2023-12-17,2023-12-30,811.67,9928,29
8929,2023-12-17,2023-12-19,762.29,9929,24
8930,2023-12-17,2023-12-19,1306.49,9930,10
8931,2023-12-17,2023-12-18,1580.59,9931,14
8932,2023-12-17,2023-12-19,478.95,9932,6
8933,2023-12-17,2023-12-27,1412.79,9933,4
8934,2023-12-18,2023-12-26,1623.95,9934,15
8935,2023-12-18,2023-12-29,117.5,9935,37
8936,2023-12-18,2023-12-26,576.96,9936,48
8937,2023-12-18,2023-12-26,1611.92,9937,39
8938,2023-12-18,2023-12-19,1186.58,9938,28
8939,2023-12-18,2023-12-19,1854.65,9939,2
8940,2023-12-18,2023-12-30,911.35,9940,13
8941,2023-12-18,2023-12-28,736.98,9941,2
8942,2023-12-18,2023-12-22,1680.68,9942,41
8943,2023-12-18,2023-12-24,582.19,9943,32
8944,2023-12-18,2023-12-26,877.97,9944,5
8945,2023-12-18,2023-12-31,1279.74,9945,3
8946,2023-12-18,2023-12-20,1329.23,9946,2
8947,2023-12-18,2023-12-31,601.17,9947,14
8948,2023-12-18,2023-12-21,1130.34,9948,40
8949,2023-12-18,2023-12-24,854.55,9949,44
8950,2023-12-18,2023-12-28,158.64,9950,49
8951,2023-12-18,2023-12-22,769.46,9951,29
8952,2023-12-18,2023-12-30,182.86,9952,48
8953,2023-12-18,2023-12-20,670.27,9953,38
8954,2023-12-18,2023-12-25,399.2,9954,6
8955,2023-12-18,2023-12-22,1386.91,9955,50
8956,2023-12-19,2023-12-27,1150.18,9956,34
8957,2023-12-19,2023-12-27,1769.31,9957,8
8958,2023-12-19,2023-12-26,539.12,9958,46
8959,2023-12-19,2023-12-29,1061.64,9959,2
8960,2023-12-19,2023-12-28,448.51,9960,26
8961,2023-12-19,2023-12-23,684.21,9961,17
8962,2023-12-19,2023-12-26,800.27,9962,24
8963,2023-12-19,2023-12-29,1986.82,9963,31
8964,2023-12-19,2023-12-29,1181.95,9964,16
8965,2023-12-19,2023-12-31,936.12,9965,50
8966,2023-12-19,2023-12-20,1539.5,9966,21
8967,2023-12-19,2023-12-23,1336.5,9967,38
8968,2023-12-19,2023-12-21,971.96,9968,26
8969,2023-12-19,2023-12-28,1337.6,9969,17
8970,2023-12-19,2023-12-24,847.12,9970,50
8971,2023-12-19,2023-12-22,2492.82,9971,46
8972,2023-12-19,2023-12-23,1610.01,9972,42
8973,2023-12-19,2023-12-25,796.7,9973,4
8974,2023-12-19,2023-12-29,1379.62,9974,50
8975,2023-12-19,2023-12-20,1274.45,9975,43
8976,2023-12-19,2023-12-26,1141.55,9976,48
8977,2023-12-19,2023-12-27,1257.39,9977,4
8978,2023-12-20,2023-12-27,593.78,9978,19
8979,2023-12-20,2023-12-27,782.47,9979,38
8980,2023-12-20,2023-12-29,1829.35,9980,25
8981,2023-12-20,2024-01-02,1102.01,9981,8
8982,2023-12-20,2023-12-24,649.87,9982,18
8983,2023-12-20,2023-12-27,929.91,9983,18
8984,2023-12-20,2023-12-29,732.91,9984,48
8985,2023-12-20,2023-12-25,1448.86,9985,7
8986,2023-12-20,2023-12-22,719.58,9986,17
8987,2023-12-20,2023-12-25,1022.07,9987,3
8988,2023-12-20,2023-12-24,668.74,9988,22
8989,2023-12-20,2023-12-28,2103.95,9989,15
8990,2023-12-20,2023-12-25,1314.61,9990,31
8991,2023-12-20,2023-12-29,1294.8,9991,36
8992,2023-12-20,2023-12-29,1348.91,9992,26
8993,2023-12-20,2023-12-23,802.69,9993,48
8994,2023-12-20,2024-01-02,1760.63,9994,14
8995,2023-12-20,2023-12-30,966.16,9995,17
8996,2023-12-20,2023-12-26,1886.4,9996,9
8997,2023-12-20,2023-12-26,837.6,9997,7
8998,2023-12-20,2023-12-24,1357.74,9998,46
8999,2023-12-20,2023-12-31,1083.41,9999,27
9000,2023-12-20,2024-01-02,1133.82,10000,28
9001,2023-12-20,2023-12-30,164.99,10001,12
9002,2023-12-21,2023-12-24,508.4,10002,17
9003,2023-12-21,2023-12-22,1754.98,10003,9
9004,2023-12-21,2024-01-02,355.59,10004,44
9005,2023-12-21,2023-12-28,1446.02,10005,44
9006,2023-12-21,2023-12-26,2299.99,10006,8
9007,2023-12-21,2023-12-31,1276.51,10007,27
9008,2023-12-21,2023-12-28,2063.37,10008,42
9009,2023-12-21,2023-12-22,1346.06,10009,12
9010,2023-12-21,2023-12-29,1131.43,10010,37
9011,2023-12-21,2023-12-24,1187.32,10011,20
9012,2023-12-21,2023-12-28,911.31,10012,1
9013,2023-12-21,2024-01-02,895.95,10013,9
9014,2023-12-21,2023-12-24,737.42,10014,47
9015,2023-12-21,2023-12-24,1211.6,10015,24
9016,2023-12-21,2023-12-31,2100.19,10016,34
9017,2023-12-21,2023-12-30,1712.24,10017,36
9018,2023-12-21,2024-01-03,1102.44,10018,4
9019,2023-12-21,2023-12-23,1307.1,10019,29
9020,2023-12-21,2023-12-25,957.3,10020,23
9021,2023-12-21,2023-12-27,1710.73,10021,35
9022,2023-12-21,2023-12-24,183.85,10022,16
9023,2023-12-21,2024-01-02,1965.3,10023,8
9024,2023-12-21,2023-12-31,727.38,10024,27
9025,2023-12-21,2023-12-31,807.98,10025,39
9026,2023-12-21,2023-12-28,388.64,10026,12
9027,2023-12-21,2023-12-28,1077.38,10027,44
9028,2023-12-21,2023-12-26,659.57,10028,4
9029,2023-12-22,2023-12-25,1581.74,10029,47
9030,2023-12-22,2023-12-24,1337.57,10030,25
9031,2023-12-22,2023-12-26,653.17,10031,6
9032,2023-12-22,2024-01-04,561.52,10032,3
9033,2023-12-22,2023-12-26,679.01,10033,39
9034,2023-12-22,2024-01-02,527.17,10034,24
9035,2023-12-22,2023-12-30,860.23,10035,21
9036,2023-12-22,2023-12-30,579.64,10036,6
9037,2023-12-22,2024-01-04,1584.14,10037,33
9038,2023-12-22,2023-12-27,750.83,10038,8
9039,2023-12-22,2024-01-04,1287.85,10039,33
9040,2023-12-22,2023-12-28,1291.96,10040,48
9041,2023-12-22,2023-12-30,73.44,10041,3
9042,2023-12-22,2023-12-23,1356.72,10042,2
9043,2023-12-22,2023-12-27,146.56,10043,38
9044,2023-12-22,2023-12-26,583.08,10044,40
9045,2023-12-22,2023-12-26,1333.68,10045,39
9046,2023-12-22,2024-01-02,1062.42,10046,39
9047,2023-12-22,2023-12-24,829.78,10047,24
9048,2023-12-22,2024-01-01,108.51,10048,21
9049,2023-12-22,2023-12-23,1482.32,10049,18
9050,2023-12-22,2023-12-28,1217.05,10050,35
9051,2023-12-22,2023-12-29,571.77,10051,11
9052,2023-12-22,2023-12-27,519.23,10052,11
9053,2023-12-22,2023-12-30,1513.44,10053,3
9054,2023-12-22,2023-12-31,1150.2,10054,23
9055,2023-12-22,2024-01-02,319.85,10055,1
9056,2023-12-22,2024-01-02,634.8,10056,23
9057,2023-12-22,2023-12-24,1978.65,10057,22
9058,2023-12-22,2024-01-02,1501.12,10058,42
9059,2023-12-22,2024-01-04,1000.29,10059,30
9060,2023-12-22,2023-12-26,1011.19,10060,2
9061,2023-12-22,2024-01-02,10.0,10061,17
9062,2023-12-23,2024-01-01,1653.31,10062,41
9063,2023-12-23,2023-12-28,774.29,10063,50
9064,2023-12-23,2023-12-26,595.67,10064,20
9065,2023-12-23,2023-12-29,1374.99,10065,9
9066,2023-12-23,2023-12-26,685.02,10066,11
9067,2023-12-23,2023-12-28,88.52,10067,17
9068,2023-12-23,2023-12-26,1204.9,10068,14
9069,2023-12-23,2023-12-29,242.27,10069,18
9070,2023-12-23,2024-01-04,970.6,10070,18
9071,2023-12-23,2024-01-02,1158.8,10071,44
9072,2023-12-23,2023-12-28,861.08,10072,50
9073,2023-12-23,2024-01-01,863.32,10073,8
9074,2023-12-23,2023-12-26,1775.46,10074,29
9075,2023-12-23,2023-12-29,1782.65,10075,8
9076,2023-12-23,2023-12-31,541.23,10076,26
9077,2023-12-23,2023-12-30,702.62,10077,28
9078,2023-12-23,2023-12-29,730.07,10078,8
9079,2023-12-23,2023-12-25,984.28,10079,20
9080,2023-12-23,2023-12-30,959.01,10080,47
9081,2023-12-23,2023-12-31,1858.54,10081,8
9082,2023-12-23,2023-12-24,907.23,10082,14
9083,2023-12-23,2024-01-01,484.87,10083,13
9084,2023-12-23,2023-12-27,705.99,10084,40
9085,2023-12-23,2023-12-31,1186.69,10085,17
9086,2023-12-23,2024-01-02,871.44,10086,26
9087,2023-12-24,2023-12-31,1156.8,10087,6
9088,2023-12-24,2024-01-06,877.91,10088,17
9089,2023-12-24,2024-01-03,1362.4,10089,4
9090,2023-12-24,2023-12-31,955.87,10090,25
9091,2023-12-24,2023-12-26,391.8,10091,7
9092,2023-12-24,2023-12-25,826.57,10092,17
9093,2023-12-24,2023-12-28,2105.7,10093,22
9094,2023-12-24,2024-01-05,1618.11,10094,28
9095,2023-12-24,2023-12-26,419.17,10095,50
9096,2023-12-24,2024-01-01,1889.2,10096,6
9097,2023-12-24,2024-01-03,1068.55,10097,30
9098,2023-12-24,2023-12-31,755.81,10098,10
9099,2023-12-24,2024-01-01,859.21,10099,50
9100,2023-12-24,2024-01-04,1028.41,10100,39
