Transaction ID,Date,Timestamp,Amount,Product ID,Customer ID,Vendor,Description,Location
07a7ccc2-bc21-496f-88ac-7b30407dc041,2024-03-09,2024-03-09 21:20:39,214.91,Spider Suit,4cb3ec9b-17b1-4a8b-9647-7702bbf927c8,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
b0cf8518-21e3-494b-bda5-4daf5f4e2b2e,2024-01-23,2024-01-23 02:18:45,167.56,Stretchable Clothes,2fb2b2a8-edce-444f-aafb-f69c73087af8,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
e5aee378-2d43-4b3d-8a81-01b0b6026923,2024-03-01,2024-03-01 15:03:01,401.3,Calm Tea,6444a19c-6e47-4695-b66c-7dda65453c0c,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
22125b19-85f1-44d0-a0e5-26601743af68,2024-03-19,2024-03-19 08:41:56,186.09,Daily Bugle Subscription,f538845a-ff75-4d52-8bb3-3d46a2815025,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
7933fd43-c3bf-4c41-b406-ff20a02df823,2024-03-11,2024-03-11 16:32:27,246.46,Arc Reactor,78b4d61f-284e-48d9-b0fe-5463aa210872,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
74c3b95a-0d35-4262-960d-c0289d21e915,2024-03-06,2024-03-06 11:49:22,35.35,Arc Reactor,ec4a7a5b-826e-4d6d-b4e7-7bfff2efcd3d,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
2a215081-90a8-4d33-a4d2-5f64a56f7c73,2024-03-27,2024-03-27 06:51:50,315.3,Gamma Radiation Detector,a74032fe-c6d9-43d2-aa6f-e3b40aa8b317,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
d13d6c46-00e4-42d5-831d-0689b3575ab3,2024-01-02,2024-01-02 00:01:04,403.92,Asgardian Ale,39f69718-8c39-4041-b2be-6956f307ca09,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
e4c80a63-36e3-46d0-9174-311a5f30ce55,2024-03-10,2024-03-10 00:32:45,136.91,JARVIS AI,d34cc570-c3f5-41f7-be46-6c40d71b5484,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
a8ed7c5c-1237-40ff-b057-e924bf3d6c10,2024-02-23,2024-02-23 05:43:08,441.86,Black Widow Gear,e1eb17ba-11b5-48ac-850a-095c89e6eb17,Red Room Inc,Purchase of Black Widow Gear from Red Room Inc,"St. Petersburg, Russia"
7306fb23-177f-489d-9685-5ef5a5cf9ea5,2024-02-19,2024-02-19 19:41:24,432.08,Asgardian Armor,bd25c6e5-d420-4ee9-892f-c405fe480921,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
59d86b37-dd79-47ef-8037-97c5266fff19,2024-03-24,2024-03-24 05:51:52,440.83,Iron Man Suit,e18bd9f1-f3da-44f9-b22e-764ce5aca14d,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
0a40932c-ace7-4eee-9693-fdf428234988,2024-03-26,2024-03-26 13:19:13,478.04,Gamma Radiation Detector,dd0ad3ac-120f-471f-b583-e60f8d4264a9,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
3f1f3257-42e3-4def-8f94-eb427a181f9b,2024-03-03,2024-03-03 21:08:35,254.39,Tactical Clothing,c09b338a-6066-4b04-9bfb-a7ae6c8bc3e0,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
d427aa50-f164-4cdb-b73c-aa9c60255b6a,2024-02-10,2024-02-10 20:26:26,327.68,Calm Tea,52956e24-38cc-4ec7-bf98-6654e6979b45,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
1b3a3dfc-e1ce-43b5-91b1-120c49f8c3e1,2024-01-10,2024-01-10 04:00:24,315.36,Mjolnir Replica,34d882ff-a43d-420e-b058-c406c35d934f,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
77b33111-7b06-490f-b856-be71894d8879,2024-03-14,2024-03-14 21:36:03,195.34,Asgardian Ale,1da7e559-3719-47bb-8ac8-677488220b93,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
d9116554-6b1b-4558-9487-8495f2a9a927,2024-02-13,2024-02-13 03:35:07,70.27,Espionage Tools,0d082d0a-77be-42c3-9f7b-0021b8789800,Red Room Inc,Purchase of Espionage Tools from Red Room Inc,"St. Petersburg, Russia"
c3d48eb5-3feb-434e-bdae-55334637a376,2024-03-19,2024-03-19 06:40:07,76.02,Asgardian Armor,2be6739f-8415-4b1b-9949-e300716c0533,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
dab1c25c-49f2-4f1d-8d66-0e47f086fedf,2024-02-11,2024-02-11 22:18:43,374.82,Gamma Radiation Detector,e36c2907-6fda-4963-83ed-5da5ae207f73,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
e81265ca-9db0-4526-ac30-92a8587929ba,2024-02-14,2024-02-14 22:31:26,401.24,Spider Suit,160e0765-4eba-4176-b1fb-f8cef0a81055,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
7176fc64-c911-4e57-a5ab-a091b79b043c,2024-03-19,2024-03-19 03:17:54,399.35,Asgardian Armor,dd5a2e98-576f-43bb-869a-94e164a6d56f,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
f16ba2f6-9727-4b76-af22-5dda029cf3d4,2024-01-15,2024-01-15 05:32:58,72.1,Stretchable Clothes,72e23f14-543e-4185-886a-f57631c21bef,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
1cec1a3b-f8fd-4b88-b0cd-612e2d738666,2024-03-10,2024-03-10 16:21:22,178.61,Tactical Clothing,669d7aea-db02-4cce-980a-66b423a4dd31,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
1bba79de-92a0-4b53-a916-f58941312471,2024-01-12,2024-01-12 17:16:22,478.42,JARVIS AI,10b34742-b2fe-42d4-b01c-d62b2801c0a9,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
4cecd33f-7934-401c-91a9-c28d2640775d,2024-02-27,2024-02-27 20:12:16,8.37,Iron Man Suit,93044e42-0628-486c-85d7-863233f8e3dd,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
d766b056-4bdd-43cd-a4f1-1fa4d97515b4,2024-01-14,2024-01-14 09:34:42,180.81,Daily Bugle Subscription,010fe2b0-f07f-43ad-b581-29d3a8af6a52,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
e5bd3bf5-f59f-44bf-99ec-7e3d947e5504,2024-03-17,2024-03-17 07:13:03,8.12,JARVIS AI,d31d7a48-05d3-4942-83ae-834eb04f79e8,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
085b44af-1855-4100-8822-172b946ef884,2024-03-24,2024-03-24 07:02:57,489.14,Stretchable Clothes,5b778fd8-9d88-4ada-b05f-06788130e9b3,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
7efa7486-6d6a-4b6d-a2b9-827afde4e489,2024-03-22,2024-03-22 18:41:51,72.82,Gamma Radiation Detector,297b2d6c-382b-46b6-9247-70d0f2bddda2,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
8aa06db0-b53b-4c00-a69f-4166902eeba9,2024-02-17,2024-02-17 02:14:30,251.45,Tactical Clothing,fc5adb98-459c-437a-8404-32160ef6c0e1,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
dacb004c-423c-4129-a4e1-ee1be1cb11ec,2024-03-24,2024-03-24 22:35:11,140.87,Asgardian Armor,ed010d46-4817-40d7-af9e-cc9250cba858,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
23bb68f9-87bf-41d5-b814-809658fe01ec,2024-02-21,2024-02-21 15:43:03,120.71,Calm Tea,a8d74f5d-1f6f-42a9-801a-9f5da4fa978c,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
717f65b7-bd0f-4dd3-9d7e-54d02953122f,2024-01-08,2024-01-08 11:52:27,350.38,JARVIS AI,7b839c2e-de6a-41f5-a153-86044e13adba,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
8813be82-d058-4c74-b3ac-f002aa19c27c,2024-02-07,2024-02-07 00:53:13,249.03,Asgardian Armor,d2908f10-eb7c-40a8-88b8-27b5e5b50891,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
506d129e-557f-40ba-8387-434f26eebe60,2024-03-30,2024-03-30 05:18:43,418.7,Tactical Clothing,402c240a-90e6-43ac-b5f3-f65c0ae05ced,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
e79ad489-3b2b-43e0-a88e-335cba59b823,2024-02-01,2024-02-01 07:23:10,452.22,Iron Man Suit,3c346d63-7808-4d15-8b19-97633dd6c790,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
76aeb296-705f-42ac-9eec-89217882739f,2024-02-11,2024-02-11 19:26:42,395.78,Tactical Clothing,25458418-1ef9-4c9a-976b-75d76f21a126,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
52cde526-9dd5-48d7-be2b-f624face9054,2024-03-26,2024-03-26 22:42:22,53.24,Asgardian Armor,34ccee97-6647-47bf-be74-c1cd142e815e,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
9b6ecc4a-0c42-4079-ac4a-16beeec5c44e,2024-03-02,2024-03-02 04:08:56,439.67,Web Fluid,38ab45d3-db63-431c-8216-167ebe9839d4,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
b712c71b-4fa9-4461-963d-e2eb6aaf737f,2024-03-12,2024-03-12 10:13:24,224.99,Spider Suit,b93aaefa-17ef-4a61-b244-02b729e02726,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
2ddfd538-2441-425d-9c86-85770d3fa051,2024-03-27,2024-03-27 14:39:51,56.74,Asgardian Ale,0168874c-e504-4a4b-ba97-36edbd24696d,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
c5394d6d-7a88-47ce-b378-e7e94a2169f4,2024-03-18,2024-03-18 18:05:50,489.82,Spider Suit,9f344f64-4e84-4708-b87e-688ef7c816f2,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
79a6e430-35e4-43e0-af94-01419bd11975,2024-03-27,2024-03-27 01:07:58,87.81,Asgardian Ale,6accc8c7-d5cb-4f83-9c42-2093664e24a3,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
19fbf117-3a75-492e-9931-1cc929187376,2024-02-12,2024-02-12 07:47:06,104.75,Iron Man Suit,efdab247-cbc0-4e39-8439-aad6fb089abc,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
50fccd54-22d0-470c-a532-5b2112e480a5,2024-01-03,2024-01-03 18:45:55,174.58,Arc Reactor,1159953f-6bef-412d-aa17-65803a247c86,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
d056ce03-54fb-4fb0-a6e3-1eb6fe8d9abd,2024-03-11,2024-03-11 10:10:03,183.67,Stretchable Clothes,cd0ed71f-151b-4a61-9222-65cf057f689c,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
00892ebb-edc9-45c2-847a-da9a4cd22061,2024-01-14,2024-01-14 03:57:28,224.69,Calm Tea,31e9eaf8-fda7-4547-beb2-c2766a8d01e3,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
6057904a-9248-464e-87f2-45ef9f250853,2024-01-05,2024-01-05 18:58:57,285.29,Mjolnir Replica,f1babdb4-1efa-4453-b66c-e9e65573da03,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
c6a7467f-b1cd-4833-a13a-2bfbcf289355,2024-02-14,2024-02-14 15:56:10,224.71,Spider Suit,14d57e87-5083-4855-bda3-77f23defec66,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
836e34f4-e3a8-4b02-811e-7c5e29f73148,2024-03-28,2024-03-28 02:16:08,432.96,Tactical Clothing,9cbfd114-d187-4530-822f-cf81af8829bc,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
40aabb43-7345-48ee-accb-39d5d6d078ae,2024-03-08,2024-03-08 03:40:26,214.3,Asgardian Ale,b616a46d-4466-4d28-88af-e061831df5c4,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
a6ad67fb-2d23-4872-b5f8-2b66f98b0723,2024-01-27,2024-01-27 10:51:39,366.15,Tactical Clothing,5acfb954-0114-4b95-9eab-cea1f5603c3d,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
5963cd9c-781f-4c98-bb3c-fb0bd6bbb17b,2024-03-10,2024-03-10 16:04:17,178.53,Black Widow Gear,4200ea57-9f03-4044-a9af-128e37565459,Red Room Inc,Purchase of Black Widow Gear from Red Room Inc,"St. Petersburg, Russia"
dfe85927-e397-4f42-a637-23fa23fa97aa,2024-02-15,2024-02-15 16:02:10,61.0,Gamma Radiation Detector,2fb1ad6c-c7d1-41fe-b6f1-4f3569ea0959,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
ae19bde0-96c4-41d8-ac5c-65a3b3d57229,2024-02-26,2024-02-26 22:58:27,431.65,Mjolnir Replica,eb579b68-579b-4088-9298-349df0fa77dd,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
2a72952d-3bf9-47ed-9a6c-8340baf1918d,2024-03-17,2024-03-17 10:56:59,390.66,Asgardian Ale,a1950388-fc56-45d3-9617-5536ede397bb,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
2d3c2ebf-01ad-4929-b2e1-d2200cec7351,2024-03-06,2024-03-06 04:39:02,458.25,Black Widow Gear,b212d734-e1bf-4630-b2bb-df792fd52491,Red Room Inc,Purchase of Black Widow Gear from Red Room Inc,"St. Petersburg, Russia"
c2bec284-0d67-4061-b242-a171481e38e0,2024-03-11,2024-03-11 19:18:44,415.42,JARVIS AI,f1def0d7-209d-4e26-8fbd-27f66bbfe4f2,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
8446b510-957b-40e0-b925-ce5beaa2dca8,2024-02-11,2024-02-11 11:29:09,110.4,Mjolnir Replica,883c5d75-d431-4892-a34d-1de81ee4732e,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
80c9984f-8707-44a8-b573-31261d5761e7,2024-01-01,2024-01-01 17:56:55,432.13,Stretchable Clothes,20ae9d2b-e918-4d93-9ea9-5145814b2e23,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
a1382f81-40b8-438d-94f6-88772bedd499,2024-03-05,2024-03-05 12:26:43,361.12,Asgardian Ale,2608b2b1-d95e-4c3c-8244-6ebd47c3ac37,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
4d83757b-d6db-46ca-8d39-835d8c7f2ca4,2024-02-25,2024-02-25 21:11:32,33.11,Arc Reactor,b6634b40-d9a7-4fb2-b518-810c54c0922d,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
46b61c34-e704-4b64-ac3f-32b37505b939,2024-02-09,2024-02-09 14:40:57,372.07,Calm Tea,4f5991c2-292c-4c61-930f-e7ceeb2764db,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
8e18b129-fe53-45dd-80e1-c5cc348378d3,2024-03-16,2024-03-16 19:27:09,152.33,Arc Reactor,832acdb0-348e-44f8-933c-7e843275d3f9,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
0645d4c6-701c-4d2e-b143-c9ee594ce302,2024-02-07,2024-02-07 20:16:13,161.49,Gamma Radiation Detector,be17d11f-73f0-4d4f-8f1f-c67199171415,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
8cb34890-0e64-4f4a-84ce-7adb24654002,2024-02-17,2024-02-17 05:00:32,112.56,Calm Tea,86ec8d40-59a1-458d-9af1-08a96987f44f,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
aa04e5b2-d2ea-4517-88e3-95a7b7c34cf1,2024-02-28,2024-02-28 21:38:14,11.91,Asgardian Ale,cfa89291-f04a-4d58-89ea-d9a5970360ec,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
3fa99d58-b3c7-4869-a7eb-49943dd2e8b1,2024-02-05,2024-02-05 05:13:46,141.85,Iron Man Suit,74dd7d86-138d-46b9-8f4e-3cbe672b5b61,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
b6efecf7-2669-419d-ba56-7137373cc590,2024-02-08,2024-02-08 02:43:09,362.27,Asgardian Armor,1b50a820-fe5d-4360-9312-81e6818f6719,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
4e96015b-679b-4380-b4d9-5766894f686a,2024-03-21,2024-03-21 11:04:31,137.87,Asgardian Armor,4c9faea4-c5e0-4eb2-972b-2eba8c662efd,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
c7e32fb1-ba64-458a-9711-755173e42208,2024-02-20,2024-02-20 23:54:56,181.95,JARVIS AI,2f498d8f-75ce-4097-aa3f-4ba6d87f0c2a,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
0c477479-0f89-40a4-8e2d-ab26078c3c22,2024-03-19,2024-03-19 18:16:28,322.04,JARVIS AI,f92cc5ef-eaeb-4ebf-a6db-781917c642ba,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
2075011c-b2ab-4aba-b0ca-121815d3a9c5,2024-01-01,2024-01-01 09:53:46,390.04,Web Fluid,86868155-5803-4c59-b953-7c2dd41d3049,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
e9909c2a-6ea3-4614-82e7-039e7a413266,2024-03-03,2024-03-03 02:22:58,68.73,Arc Reactor,c1b3ee91-eb3d-4965-a0bd-052e7d536404,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
fb74dcd4-ed1e-49a2-a514-f9777c8883fc,2024-02-29,2024-02-29 04:42:54,295.83,Asgardian Armor,32dc2040-4f95-429f-9c70-c5b54f968d74,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
f69c167b-ca1d-4131-92af-ea161f09fdd3,2024-03-25,2024-03-25 22:02:16,129.89,Espionage Tools,bf3a27f6-5f49-4150-a5fe-7c3b5c9aac81,Red Room Inc,Purchase of Espionage Tools from Red Room Inc,"St. Petersburg, Russia"
0cdcf654-007d-426b-a16c-53c51663321d,2024-02-06,2024-02-06 01:11:41,120.84,Stretchable Clothes,2933c1b7-070b-497a-ace6-633712dd3e04,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
0744f3ff-e4ec-4cdc-a245-ab5e4ebb3379,2024-01-25,2024-01-25 09:29:20,381.76,JARVIS AI,81882102-b47f-4e62-8503-94db075e2d0e,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
b4005f87-c7b5-4eca-b5a2-c060410382e0,2024-02-01,2024-02-01 21:48:10,5.27,Spider Suit,5ae4e92b-4a4f-4111-a43d-8fae944cf965,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
bd3cf1e0-1627-45a8-9146-f11623eb0f38,2024-03-06,2024-03-06 22:03:31,164.84,Tactical Clothing,08c02f40-5f84-44b7-ae8b-af1a89ce140b,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
3257e00b-ee7b-48f7-a4dd-c9312350b7fa,2024-03-19,2024-03-19 16:40:33,421.02,Calm Tea,3578b4c6-7647-4a96-a963-fd09ca173014,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
5d01f0a0-b9e7-41a0-b51f-dd14d09388d8,2024-01-29,2024-01-29 12:18:06,149.77,Calm Tea,3955cf18-0953-4159-a350-e696bdd71c2c,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
736bdb45-f8a7-4755-81b5-ac79d9a7eef5,2024-01-05,2024-01-05 02:37:47,160.0,Spider Suit,7a4a62ac-77b4-4b6f-819b-b23de5c6dd26,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
86a08b07-684d-46ea-a3c9-8d50f6f2e7e6,2024-01-03,2024-01-03 16:23:28,10.72,Asgardian Ale,4f06c8f8-0d91-48c2-ae1b-afeefe27da4c,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
49707c1b-dc01-40a9-a225-6a395dd8f562,2024-02-01,2024-02-01 18:31:25,139.47,Spider Suit,1eccd512-f7eb-48b1-846f-15772f0283e4,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
114bce94-f662-4bc0-947c-f6f48150b8e0,2024-02-29,2024-02-29 03:00:11,418.38,Asgardian Armor,185c0c25-eedf-4cc4-ae6a-fdee204a2512,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
c1a2eb5f-aae9-44e9-ae4a-4b2a3e32b54d,2024-03-10,2024-03-10 00:54:26,483.49,Mjolnir Replica,abd6f009-2d96-4dcd-bd1c-719063f8242a,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
94808142-a8e0-4b7a-a144-43ee048701f9,2024-02-09,2024-02-09 02:03:59,376.94,Web Fluid,4fbcc65f-7150-49ff-a282-6d30ef1df51a,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
21cf46cb-13df-4a5e-b93f-08cbb4b51d6f,2024-01-15,2024-01-15 14:22:20,222.4,Tactical Clothing,49edbb35-7921-4d8e-8d09-e06f7f8d6b43,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
0df5a633-0035-4ee0-8a6f-ba92c02c6b46,2024-01-31,2024-01-31 14:08:41,486.67,Arc Reactor,b2461b0b-1858-4eb3-85c6-e38aa51b1522,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
ce8a4b3b-1352-48c4-b59e-229e8a161615,2024-03-22,2024-03-22 15:20:22,238.49,Stretchable Clothes,1eea5590-addd-4b71-bd9a-f90dabf142a1,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
aec7627b-0cfc-4ac7-96e6-eb52797a3773,2024-02-06,2024-02-06 13:19:53,174.94,JARVIS AI,5b4b31f0-d7f7-4f1b-b310-f3f7f84ba3bf,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
d4f675a0-1dee-4e51-9805-0ef053ecdd80,2024-01-24,2024-01-24 18:37:30,31.15,Asgardian Armor,84d3cef1-f62b-4f79-8c10-d7edca59af20,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
640dd55c-2ff6-4b10-9c0d-919e160a7c4f,2024-03-08,2024-03-08 19:55:19,431.41,Stretchable Clothes,a5da4cde-5fdc-4153-9dd7-6bd855cb15f9,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
4a0df844-9e78-46ed-98d3-179e75b053ea,2024-01-26,2024-01-26 20:19:41,404.06,Iron Man Suit,e6dcb926-d01d-4959-a819-f874382cbae2,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
7a66ade8-f860-4043-8ca7-c4703e3c2835,2024-03-11,2024-03-11 00:26:59,194.12,Calm Tea,e932f151-8a89-4523-900d-255d1fac3ce5,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
2b50f436-e11e-4bc7-ba51-e777be3253ee,2024-03-17,2024-03-17 17:04:12,216.41,Asgardian Ale,7c1f7be6-a964-46fb-b386-15a572f7a030,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
b7444c17-c1b2-40ff-bbe5-6bab30199cf6,2024-02-18,2024-02-18 00:21:10,460.21,Tactical Clothing,a35dc55e-22ff-47fb-afcd-a1b05aa082a0,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
27d395ef-bc80-4eff-ae3e-068c67af67ef,2024-03-18,2024-03-18 09:03:53,418.52,Black Widow Gear,96c2cfb5-3f2a-49ad-a0f4-d557823aae31,Red Room Inc,Purchase of Black Widow Gear from Red Room Inc,"St. Petersburg, Russia"
401fb680-2ff8-4ebc-871d-9bf5837a467e,2024-03-11,2024-03-11 18:21:58,356.92,Asgardian Armor,3599c030-da8f-491d-85d1-15be5b3e599d,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
d69a52b2-0350-45f0-977f-8b88c32d5fe3,2024-02-11,2024-02-11 14:58:33,312.39,Calm Tea,050f661a-dfa5-4b47-b546-3a8faabdf417,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
92cc3018-cc5a-4533-978a-21cf645b5d89,2024-03-09,2024-03-09 20:24:58,230.76,Mjolnir Replica,fc486a64-da10-48fd-8a89-0da2f34daeab,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
f2816a66-9e6b-4d2c-95b9-f5ac2438eebc,2024-01-31,2024-01-31 20:56:58,452.27,Gamma Radiation Detector,bf9bad8a-c41b-43c7-9f59-8840560667d0,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
2f45b8f5-c739-4b77-a680-a18e833c4d2a,2024-03-15,2024-03-15 04:17:03,197.49,Mjolnir Replica,dc699070-31c7-4a14-be5b-02309c0b4726,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
882f36fa-2307-407d-8828-4464c7536133,2024-01-24,2024-01-24 17:57:02,78.48,Daily Bugle Subscription,eb3d2b73-1cbe-4182-8b63-f9373f3274c0,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
5ce3db99-c43d-40a1-aa24-bcfbf2b0f3ba,2024-03-14,2024-03-14 23:10:47,411.55,Asgardian Ale,fd35d725-26db-4313-8806-bd3a5126ee38,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
f8ebe815-d463-4de4-880f-4ca523487523,2024-01-09,2024-01-09 14:43:00,261.55,Asgardian Armor,bc91fc03-64ee-41ec-972f-7bb2d5017a28,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
74bafb0b-d73d-4c98-a32b-ca6f295fc59f,2024-01-02,2024-01-02 05:36:07,119.43,Iron Man Suit,6f4309ae-58d8-4b5e-886b-3b3c6e864fe4,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
19d77fee-2058-4399-b95c-d11bd69b1a4f,2024-02-20,2024-02-20 02:30:23,394.09,Stretchable Clothes,77139535-0e9e-45ba-bd03-a489be20243d,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
